Volatility 3 Framework 2.21.0

Offset	Name
0x850bb62601f0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\sv\stringutiltest2.strings.json
0x850bb6260380	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\te\stringutiltest2.strings.json
0x850bb6260510	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\th\olk-commandline.strings.json
0x850bb62606a0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\th\olk-main.strings.json
0x850bb6260830	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ta\OneAuth.strings.json
0x850bb62609c0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\te\olk-updateCheck.strings.json
0x850bb6260b50	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\th\olk-startupShutdown.strings.json
0x850bb6260ce0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\th\olk-updateCheck.strings.json
0x850bb6260e70	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\th\OneAuth.strings.json
0x850bb6261190	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\th\OutlookProduct.strings.json
0x850bb6261320	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ta\olk-main.strings.json
0x850bb62614b0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\th\olk-web-support.strings.json
0x850bb6261640	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ta\stringutiltest.strings.json
0x850bb62617d0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\th\stringutiltest.strings.json
0x850bb6261960	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\te\stringutiltest.strings.json
0x850bb6261af0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ta\olk-updateCheck.strings.json
0x850bb6261c80	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\th\stringutiltest2.strings.json
0x850bb6261e10	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\te\olk-startupShutdown.strings.json
0x850bb6262130	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ta\olk-startupShutdown.strings.json
0x850bb62622c0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ta\stringutiltest2.strings.json
0x850bb6262450	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\te\olk-commandline.strings.json
0x850bb62625e0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tt\olk-startupShutdown.strings.json
0x850bb6262770	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tt\stringutiltest2.strings.json
0x850bb6262900	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ug-CN\olk-commandline.strings.json
0x850bb6262a90	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ug-CN\olk-web-support.strings.json
0x850bb6262c20	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uk\olk-main.strings.json
0x850bb6262db0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tr\OneAuth.strings.json
0x850bb62630d0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tr\OutlookProduct.strings.json
0x850bb6263260	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tt\olk-main.strings.json
0x850bb62633f0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ug-CN\olk-main.strings.json
0x850bb6263580	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ug-CN\stringutiltest.strings.json
0x850bb6263710	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tt\stringutiltest.strings.json
0x850bb62638a0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tr\olk-updateCheck.strings.json
0x850bb6263a30	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ug-CN\OneAuth.strings.json
0x850bb6263bc0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tr\stringutiltest2.strings.json
0x850bb6263d50	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tr\olk-main.strings.json
0x850bb6263ee0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tt\olk-commandline.strings.json
0x850bb6264200	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tr\olk-commandline.strings.json
0x850bb6264390	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tt\OneAuth.strings.json
0x850bb6264520	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tr\stringutiltest.strings.json
0x850bb62646b0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ug-CN\olk-startupShutdown.strings.json
0x850bb6264840	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ug-CN\olk-updateCheck.strings.json
0x850bb62649d0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tt\OutlookProduct.strings.json
0x850bb6264b60	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ug-CN\OutlookProduct.strings.json
0x850bb6264cf0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ug-CN\stringutiltest2.strings.json
0x850bb6264e80	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uk\olk-commandline.strings.json
0x850bb62651a0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tr\olk-web-support.strings.json
0x850bb6265330	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tr\olk-startupShutdown.strings.json
0x850bb62654c0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tt\olk-updateCheck.strings.json
0x850bb6265650	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\tt\olk-web-support.strings.json
0x850bb62657e0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uz\OneAuth.strings.json
0x850bb6265970	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uz\OutlookProduct.strings.json
0x850bb6265b00	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uk\OutlookProduct.strings.json
0x850bb6265c90	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ur\stringutiltest2.strings.json
0x850bb6265e20	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uz\stringutiltest.strings.json
0x850bb6266140	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uk\olk-web-support.strings.json
0x850bb62662d0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ur\stringutiltest.strings.json
0x850bb6266460	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uz\stringutiltest2.strings.json
0x850bb62665f0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ur\olk-startupShutdown.strings.json
0x850bb6266780	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\vi\olk-main.strings.json
0x850bb6266910	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\vi\olk-startupShutdown.strings.json
0x850bb6266aa0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uk\olk-updateCheck.strings.json
0x850bb6266c30	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ur\OneAuth.strings.json
0x850bb6266dc0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ur\olk-main.strings.json
0x850bb62670e0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\vi\olk-commandline.strings.json
0x850bb6267270	\Windows\SysWOW64\Windows.UI.Xaml.dll
0x850bb6267400	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uk\OneAuth.strings.json
0x850bb6267590	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\vi\olk-updateCheck.strings.json
0x850bb6267720	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uk\stringutiltest.strings.json
0x850bb62678b0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ur\olk-updateCheck.strings.json
0x850bb6267a40	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uz\olk-main.strings.json
0x850bb6267bd0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uz\olk-commandline.strings.json
0x850bb6267d60	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uz\olk-startupShutdown.strings.json
0x850bb6267ef0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uz\olk-updateCheck.strings.json
0x850bb6268080	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uk\olk-startupShutdown.strings.json
0x850bb6268210	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ur\olk-commandline.strings.json
0x850bb62683a0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uz\olk-web-support.strings.json
0x850bb6268530	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\uk\stringutiltest2.strings.json
0x850bb62686c0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ur\olk-web-support.strings.json
0x850bb6268850	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\ur\OutlookProduct.strings.json
0x850bb62689e0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\Microsoft.Exchange.Clients.SmimeAX.dll.manifest
0x850bb6268b70	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\Microsoft.Internal.EmailMessage.dll
0x850bb6268d00	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\Microsoft.Internal.Mime.dll
0x850bb6268e90	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\minizip.dll
0x850bb62691b0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hans\olk-updateCheck.strings.json
0x850bb6269340	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hans\stringutiltest.strings.json
0x850bb62694d0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hant\OutlookProduct.strings.json
0x850bb6269660	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hant\stringutiltest2.strings.json
0x850bb62697f0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hans\olk-commandline.strings.json
0x850bb6269980	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hans\olk-web-support.strings.json
0x850bb6269b10	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\vi\stringutiltest2.strings.json
0x850bb6269ca0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hans\olk-startupShutdown.strings.json
0x850bb6269e30	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hans\stringutiltest2.strings.json
0x850bb626a150	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\vi\OutlookProduct.strings.json
0x850bb626a2e0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\vi\stringutiltest.strings.json
0x850bb626a470	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hant\olk-commandline.strings.json
0x850bb626a600	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hant\olk-startupShutdown.strings.json
0x850bb626a790	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\vi\olk-web-support.strings.json
0x850bb626a920	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hans\OneAuth.strings.json
0x850bb626aab0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hant\olk-web-support.strings.json
0x850bb626ac40	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hant\OneAuth.strings.json
0x850bb626add0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hant\stringutiltest.strings.json
0x850bb626b0f0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\vi\OneAuth.strings.json
0x850bb626b280	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hans\olk-main.strings.json
0x850bb626b410	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hans\OutlookProduct.strings.json
0x850bb626b5a0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hant\olk-main.strings.json
0x850bb626b730	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\lowTrustBackgroundTask.dll
0x850bb626b8c0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\zh-Hant\olk-updateCheck.strings.json
0x850bb626ba50	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\Microsoft.Exchange.Clients.SmimeAX.dll
0x850bb626bbe0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\modules\nh-mod-auth\nh-mod-auth.dll
0x850bb626bd70	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\nh.dll
0x850bb626c090	\Windows\SysWOW64\Windows.Graphics.dll
0x850bb626c220	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\olk.exe
0x850bb626c3b0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\modules\mmpiehost\mmpiehost.dll
0x850bb626c540	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\msvcp140.dll
0x850bb626c6d0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\msvcp140_atomic_wait.dll
0x850bb626c860	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\msvcp140_1.dll
0x850bb626c9f0	\Windows\SysWOW64\Windows.Media.MediaControl.dll
0x850bb626cb80	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\resources.pri
0x850bb626cd10	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\nh.lib
0x850bb626cea0	\Windows\SysWOW64\Windows.Media.Audio.dll
0x850bb626d1c0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\msvcp140_codecvt_ids.dll
0x850bb626d350	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\resources.scale-125.pri
0x850bb626d4e0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\modules\mmoutlookwebcontext\mmoutlookwebcontext.dll
0x850bb626d670	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\msvcp140_2.dll
0x850bb626d800	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\modules.json
0x850bb626d990	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\modules\olk-mod-general\olk-mod-general.dll
0x850bb626db20	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\modules\mmwebhostsystem\mmwebhostsystem.dll
0x850bb626dcb0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\resources.scale-150.pri
0x850bb626de40	\Windows\SysWOW64\WindowsCodecsExt.dll
0x850bb626e160	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\resources.scale-200.pri
0x850bb626e2f0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\resources.scale-400.pri
0x850bb626e480	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\SeamlessLaunch.dll
0x850bb626e610	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\SeamLessLaunch.dll.manifest
0x850bb626e7a0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\relaunchNativeHost.exe
0x850bb626e930	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\olkFullTrustExecutor.exe
0x850bb626eac0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\Outlook.ico
0x850bb626ec50	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\sentinel.json
0x850bb626ede0	\Windows\System32\en-US\ncbservice.dll.mui
0x850bb626f100	\Windows\System32\en-US\nsisvc.dll.mui
0x850bb626f290	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\vcruntime140.dll
0x850bb626f420	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\WebView2Loader.dll
0x850bb626f5b0	\Windows\System32\en-US\das.dll.mui
0x850bb626f740	\Windows\System32\en-US\nlasvc.dll.mui
0x850bb626f8d0	\Windows\System32\en-US\DeviceSetupManager.dll.mui
0x850bb626fa60	\Windows\System32\en-US\lmhsvc.dll.mui
0x850bb626fbf0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\vcruntime140_1.dll
0x850bb626fd80	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\xpdAgent.exe
0x850bb62700a0	\Windows\System32\en-US\dusmsvc.dll.mui
0x850bb6270230	\Windows\System32\en-US\InstallService.dll.mui
0x850bb62703c0	\Windows\System32\en-US\appinfo.dll.mui
0x850bb6270550	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\win32gql.dll
0x850bb62706e0	\Windows\System32\en-US\bisrv.dll.mui
0x850bb6270870	\Windows\System32\en-US\BTAGService.dll.mui
0x850bb6270a00	\Windows\System32\en-US\dhcpcore.dll.mui
0x850bb6270b90	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\xpdApi.dll
0x850bb6270d20	\Windows\System32\en-US\DispBroker.Desktop.dll.mui
0x850bb6270eb0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\zlib1.dll
0x850bb62711d0	\Windows\System32\en-US\dps.dll.mui
0x850bb6271360	\Windows\System32\en-US\gpapi.dll.mui
0x850bb62714f0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\zip.dll
0x850bb6271680	\Windows\System32\en-US\BthAvctpSvc.dll.mui
0x850bb6271810	\Windows\System32\en-US\combase.dll.mui
0x850bb62719a0	\Windows\System32\en-US\FntCache.dll.mui
0x850bb6271b30	\Windows\System32\en-US\keyiso.dll.mui
0x850bb6271cc0	\Windows\System32\en-US\srvsvc.dll.mui
0x850bb6271e50	\Windows\System32\en-US\wkssvc.dll.mui
0x850bb6272170	\Windows\System32\en-US\themeservice.dll.mui
